pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
15,29,"[14140, 14917, 15610]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['6', '10', '11', '2', '3', '12', '4'], 'time': [3585, 4578, 6095, 8270, 9279, 10630, 12396]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '7', '1', '5', '6', '9', '10', '11', '12', '9', '2', '3', '12', '4'], 'time': [2240, 2287, 3007, 3103, 3339, 4273, 4440, 5906, 7220, 7703, 7821, 9040, 10505, 12173]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '7', '1', '5', '6', '9', '10', '11', '10', '12', '9', '2', '3', '2', '12', '4'], 'time': [2253, 2303, 3036, 3153, 4077, 4303, 5824, 6991, 7173, 7655, 7721, 8507, 9923, 10190, 12040, 13023]}, 'edge': {'target': [], 'time': []}}}","[-6, 2, 2]","[312.6000000014901, 174.5, 14139.400000002235]",3,[],-9,"[None, None, None]","['', -6, 2, -4, -4, 2, -6, 6, 2, -6, 2, -6, 2]",722960,[],mouselab-mdp
15,30,"[9894, 10764, 12254]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['10', '11', '12', '6', '2', '4'], 'time': [2714, 4096, 5132, 6188, 7369, 8464]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '11', '12', '6', '5', '1', '2', '1', '4'], 'time': [2017, 3881, 4929, 5933, 6880, 6964, 7031, 7647, 8215]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '10', '11', '10', '12', '6', '5', '1', '2', '1', '4'], 'time': [3217, 3800, 4416, 4863, 5699, 6833, 6896, 6996, 7599, 8100, 8966]}, 'edge': {'target': [], 'time': []}}}","[-4, 4, 6]","[278.8999999985099, 189.89999999850988, 9892.89999999851]",3,[],0,"[None, None, None]","['', -4, 4, -6, 6, -6, -4, 4, -6, -6, 4, -2, -4]",739225,[],mouselab-mdp
15,31,"[5220, 6090, 8447]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['2', '4'], 'time': [2414, 3407]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '4'], 'time': [2178, 3060]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2'], 'time': [2927]}, 'edge': {'target': [], 'time': []}}}","[-2, 6, 2]","[350.19999999925494, 972.9000000022352, 5218.699999999255]",3,[],4,"[None, None, None]","['', -2, 6, 4, 2, 4, 4, 4, 6, -4, -2, -2, 6]",757982,[],mouselab-mdp
15,32,"[9537, 10325, 11838]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['2', '6', '7', '8', '10'], 'time': [1394, 2754, 4228, 5228, 7622]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '2', '6', '7', '8', '9', '10'], 'time': [None, 1169, 2456, 4055, 4904, 7253, 7438]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['4', '2', '6', '6', '7', '6', '8', '9'], 'time': [1121, 2039, 3105, 3790, 4707, 4840, 6956, 7320]}, 'edge': {'target': [], 'time': []}}}","[6, 6, -2]","[366.5999999977648, 1840.199999999255, 9536.39999999851]",3,[],5,"[None, None, None]","['', 4, -2, -2, 2, 6, 6, -2, -2, -4, -6, 6, 4]",772009,[],mouselab-mdp
15,33,"[5688, 6474, 7794]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['6', '7'], 'time': [3037, 4296]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '0', '0', '5', '6', '5', '5', '7'], 'time': [None, 2077, 2126, 2260, 2327, 2646, 3495, 3779, 3996]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '0', '0', '5', '6', '5', '5', '7'], 'time': [1997, 2110, 2143, 2276, 2376, 3495, 3509, 3844, 4546]}, 'edge': {'target': [], 'time': []}}}","[-2, 4, 4]","[272.19999999925494, 1001.6999999992549, 5687.599999997765]",3,[],4,"[None, None, None]","['', -4, -6, -6, 2, -2, 4, 4, 4, -4, 6, 2, -2]",781576,[],mouselab-mdp
15,34,"[14730, 15373, 16040]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['2', '10', '12', '11', '6', '9', '5'], 'time': [5024, 5892, 8082, 8905, 9973, 11986, 12853]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '2', '9', '10', '12', '11', '5', '6', '7', '1', '9', '0', '5'], 'time': [4222, 4842, 5575, 5741, 7891, 8757, 9441, 9488, 10424, 11041, 11843, 12423, 12556]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '2', '9', '10', '12', '10', '11', '5', '6', '7', '1', '9', '0'], 'time': [4471, 5225, 5589, 6141, 8538, 8638, 9174, 9456, 10324, 10639, 11608, 12392, 12505]}, 'edge': {'target': [], 'time': []}}}","[6, -4, -4]","[280, 801.1999999992549, 14729.699999999255]",3,[],-9,"[None, None, None]","['', -6, -6, -4, 2, 6, -4, -2, -4, -4, 6, -6, -4]",794603,[],mouselab-mdp
16,0,"[19169, 21130, 25291]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['5', '1', '9'], 'time': [7039, 10565, 14324]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '0', '5', '9', '1', '0', '0', '9'], 'time': [5166, 5314, 6417, 9716, 9865, 11715, 11982, 12431]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '5', '9', '1', '0', '0', '9'], 'time': [5180, 6356, 7583, 9815, 11665, 11731, 12014, 14798]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 6]","[65688.80000000447, 29157.5, 27944.69999999553]",1,0,-1,"[None, None, None]","['', -6, -2, -2, -4, -2, -4, -4, -4, 4, 4, 6, 4]",65691,[],mouselab-mdp
16,1,"[2855, 4442, 6211]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, -6, -2]","[12360.89999999851, 19167.89999999851, 1465]",1,0,-6,"[None, None, None]","['', 2, -6, -2, -2, 4, -6, 2, 6, 6, 2, 2, 4]",94853,[],mouselab-mdp
16,2,"[4234, 5118, 6800]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [2270]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5'], 'time': [1343, 1910]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8'], 'time': [1709]}, 'edge': {'target': [], 'time': []}}}","[4, -4, -6]","[3643.7000000029802, 2854.60000000149, 1097.6000000014901]",1,[],-11,"[None, None, None]","['', 2, 6, -2, -6, 4, -4, -6, -6, 4, -2, -4, -6]",125288,[],mouselab-mdp
16,3,"[2913, 3981, 5216]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, 6]","[1250.5, 4233.10000000149, 373.40000000596046]",1,[],0,"[None, None, None]","['', -4, 2, 2, -6, -4, -2, 6, -6, -6, -6, -2, -4]",137652,[],mouselab-mdp
16,4,"[2779, 3744, 5493]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5'], 'time': [6845]}, 'edge': {'target': [], 'time': []}}}","[-2, -2, 4]","[1172.5, 2911.2999999970198, 570.1000000014901]",1,[],0,"[None, None, None]","['', -2, -2, 4, -2, -4, 6, -2, -2, -6, -4, 4, -6]",167954,[],mouselab-mdp
16,5,"[6091, 7657, 9300]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '1'], 'time': [1684, 3309]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '1'], 'time': [1164, 1364, 2380, 2681]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '1'], 'time': [1181, 2349, 2531, 10881]}, 'edge': {'target': [], 'time': []}}}","[6, -6, 4]","[722.3000000044703, 2778.5, 466.5]",1,[],-6,"[None, None, None]","['', 6, -6, 4, -4, 6, -4, -6, 4, -6, 2, 2, 4]",177260,[],mouselab-mdp
16,6,"[1898, 2733, 4189]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, 2, 4]","[1247.5, 6090, 1057.8000000044703]",1,[],0,"[None, None, None]","['', -6, 2, -4, 4, 6, -6, 2, 6, -2, 2, -2, -2]",186142,[],mouselab-mdp
16,7,"[1255, 2170, 3617]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, 2]","[1134, 1897.1000000014901, 343.79999999701977]",1,[],-4,"[None, None, None]","['', -4, -2, -4, 2, -6, -4, 2, -6, 2, -4, 2, 2]",193741,[],mouselab-mdp
16,8,"[1533, 2493, 4807]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [198]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, 4, 6]","[951.8000000044703, 1254.3999999985099, 401]",1,[],14,"[None, None, None]","['', -2, 6, 4, 2, 4, 4, 4, 6, -4, -2, -2, 6]",201326,[],mouselab-mdp
16,9,"[8785, 9548, 10940]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '7'], 'time': [1875, 6149]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '6', '7', '7'], 'time': [None, 3829, 4112, 5527, 5746]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '6', '6', '7', '7', '0'], 'time': [3828, 3878, 5511, 5628, 12428, 12528]}, 'edge': {'target': [], 'time': []}}}","[4, -6, 2]","[931.3999999985099, 1532.3000000044703, 445.5]",1,[],-10,"[None, None, None]","['', 4, 6, -6, -6, 4, -6, -4, 2, -6, 6, -6, -4]",212863,[],mouselab-mdp
16,10,"[2037, 2899, 4311]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -6, -6]","[1810.3000000044703, 8784.39999999851, 269.29999999701977]",1,[],-18,"[None, None, None]","['', 4, 6, 2, -4, -6, -6, -6, -2, 6, -4, -4, 4]",218814,[],mouselab-mdp
16,11,"[1764, 2849, 4034]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -6, -6]","[877.8999999985099, 2035.6999999955297, 364]",1,[],-16,"[None, None, None]","['', -4, -6, -6, 2, -2, 4, 4, 4, -4, 6, 2, -2]",224147,[],mouselab-mdp
16,12,"[1548, 2402, 4054]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -4, -6]","[875.7000000029802, 1762.3000000044703, 566.7000000029802]",1,[],-6,"[None, None, None]","['', -4, -6, -2, 6, 4, 4, -6, 4, 4, -4, -2, -6]",231019,[],mouselab-mdp
16,13,"[584, 1624, 2915]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -2, 4]","[669.5, 1547.2000000029802, 355.8999999985099]",1,[],6,"[None, None, None]","['', 6, 4, -2, 4, 4, -2, 6, 4, 6, -4, 6, -2]",243892,[],mouselab-mdp
16,14,"[2037, 2986, 4066]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, 4, 2]","[1141.8000000044703, 582.8000000044703, 545]",1,[],8,"[None, None, None]","['', 6, -4, -6, -6, 2, 4, 2, 4, -2, 6, 2, 4]",250117,[],mouselab-mdp
16,15,"[598, 1455, 2324]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, 2, 2]","[785.2999999970198, 2035.8999999985099, 447]",1,[],0,"[None, None, None]","['', -2, 6, -4, -6, -4, 2, 2, -6, 2, -6, 6, 2]",255637,[],mouselab-mdp
16,16,"[421, 1169, 2646]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, 6, 2]","[560, 597.1000000014901, 360.70000000298023]",1,[],4,"[None, None, None]","['', -4, 6, 2, -6, -6, 2, -2, -6, 2, 2, -6, 2]",261233,[],mouselab-mdp
16,17,"[633, 1432, 3014]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -4, -4]","[363.79999999701977, 420.3999999985099, 239.39999999850988]",1,[],-4,"[None, None, None]","['', 4, -4, -4, -4, -2, 4, 6, -4, 4, -2, 4, 4]",266089,[],mouselab-mdp
16,18,"[465, 1353, 2520]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, 4, -6]","[966.1000000014901, 632, 278.90000000596046]",1,[],-8,"[None, None, None]","['', 2, 6, 6, -4, 2, -6, -6, -2, -6, 4, -6, -4]",271815,[],mouselab-mdp
16,19,"[685, 1498, 2760]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, -6, 2]","[1076.2999999970198, 464, 384.5]",1,[],-2,"[None, None, None]","['', -6, 2, -4, -4, 2, -6, 6, 2, -6, 2, -6, 2]",275617,[],mouselab-mdp
16,20,"[581, 1455, 2729]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, 6, 6]","[668.7000000029802, 683.6000000014901, 323.1000000014901]",1,[],16,"[None, None, None]","['', 4, 6, 6, 4, 6, -2, 2, -4, 2, 6, 6, -6]",279863,[],mouselab-mdp
16,21,"[495, 1344, 2298]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, -6]","[735.5, 579.6999999955297, 358.1000000014901]",1,[],-12,"[None, None, None]","['', -4, -2, -6, -2, 2, 2, 6, 4, -4, -6, -2, 4]",283961,[],mouselab-mdp
16,22,"[416, 1245, 2088]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -2, -2]","[765.2999999970198, 493.70000000298023, 346.5]",1,[],-8,"[None, None, None]","['', 6, 2, -4, 6, -4, -2, -2, 4, -6, 2, 6, 6]",288320,[],mouselab-mdp
16,23,"[585, 1418, 2951]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-2, -4, -2]","[450.30000000447035, 415, 331.8999999985099]",1,[],-8,"[None, None, None]","['', -6, 6, -4, 6, -6, 4, -4, 6, -2, -4, -4, -2]",292399,[],mouselab-mdp
16,24,"[369, 1263, 2226]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -2, -6]","[326.19999999552965, 582.6000000014901, 334.6000000014901]",1,[],-4,"[None, None, None]","['', -2, -6, -4, -2, 4, -2, 2, -6, -2, 4, -4, -2]",296599,[],mouselab-mdp
16,25,"[875, 1798, 2834]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[6, -6, 6]","[1018.3000000044703, 367.30000000447035, 401.79999999701977]",1,[],6,"[None, None, None]","['', 6, -4, 2, 2, 6, -6, -2, 6, -4, -2, 6, -6]",300068,[],mouselab-mdp
16,26,"[752, 1590, 2373]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, 2, 4]","[449, 873.2999999970198, 430.1000000014901]",1,[],8,"[None, None, None]","['', 4, -6, 2, 4, 2, 2, 4, -4, 4, 6, 6, 6]",303646,[],mouselab-mdp
16,27,"[729, 1523, 2854]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[4, -6, 6]","[549, 750.6000000014901, 302.1000000014901]",1,[],4,"[None, None, None]","['', 2, 2, -6, -4, 4, -6, 6, 2, 2, -6, 4, -6]",307834,[],mouselab-mdp
16,28,"[488, 1362, 2191]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-2, -4, 6]","[285.29999999701977, 727.9000000059605, 297.20000000298023]",1,[],0,"[None, None, None]","['', -2, -4, 6, -4, 2, 6, -4, 4, -4, 4, -6, 4]",311475,[],mouselab-mdp
16,29,"[461, 1279, 2547]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -4, -6]","[812.8999999985099, 486.90000000596046, 372.19999999552965]",1,[],-16,"[None, None, None]","['', -4, 4, -6, 6, -6, -4, 4, -6, -6, 4, -2, -4]",315725,[],mouselab-mdp
16,30,"[847, 1615, 2389]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-2, 2, 6]","[334.1000000014901, 459.70000000298023, 302.29999999701977]",1,[],6,"[None, None, None]","['', -2, 2, 6, -6, 6, -6, 4, -2, -6, -6, -2, -2]",319501,[],mouselab-mdp
16,31,"[771, 1685, 2443]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[6, -6, -4]","[753.6000000014901, 845.7999999970198, 280.1000000014901]",1,[],-4,"[None, None, None]","['', 4, 2, 4, -2, 6, -6, -4, 2, -4, -2, -4, -6]",323835,[],mouselab-mdp
16,32,"[536, 1590, 2378]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, -6, -6]","[237.29999999701977, 769.9000000059605, 403.30000000447035]",1,[],-10,"[None, None, None]","['', 6, 6, -4, 4, 2, -6, -6, 6, -4, -6, 2, -6]",327131,[],mouselab-mdp
16,33,"[324, 1149, 1993]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-6, -6, -4]","[245.39999999850988, 534.2000000029802, 537.2999999970198]",1,[],-16,"[None, None, None]","['', -6, -6, -4, 2, 6, -4, -2, -4, -4, 6, -6, -4]",330893,[],mouselab-mdp
16,34,"[628, 1375, 2194]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 2]","[291.3999999985099, 322.20000000298023, 309.6000000014901]",1,[],-6,"[None, None, None]","['', -4, -4, 2, -2, 2, -2, 6, -6, 2, -4, 4, -2]",334626,[],mouselab-mdp
17,0,"[3502, 4582, 5389]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0'], 'time': [1006, 1688]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '1', '4', '4', '0'], 'time': [1022, 1705, 8257, 8697, 8989, 14588, 14905]}, 'edge': {'target': [], 'time': []}}}","[50, -50, -20]","[119893.59999999404, 43715.70000000298, 61593.20000000298]",0,0,-20,"[None, None, None]","['', 50, -50, -20, -50, 50, -50, 50, -20, -50, -1000, -50, 50]",119897,[],mouselab-mdp
17,1,"[4844, 9259, 15420]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5'], 'time': [2821, 3468, 4011]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '0', '5'], 'time': [2596, 3244, 3695, 3845]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '0', '5', '9', '10', '10', '9', '10', '9', '10', '10', '10'], 'time': [3013, 3662, 3711, 4280, 5496, 6078, 6847, 7263, 9145, 9478, 11729, 12062, 12463]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -20]","[15083.20000000298, 3499.7999999970198, 573.3000000119209]",0,5,77,"[None, None, None]","['', -20, 50, -50, -50, -20, 50, -1000, 50, 50, 50, -20, -50]",163616,[],mouselab-mdp
