,model,decision_rule,use_pseudo_rewards,pr_weight,actor,term,selector,learner,strategy_space_type,stochastic_updating,subjective_cost,vicarious_learning,termination_value_known,montecarlo_updates,is_null,is_gaussian,bandit_prior,prior
1493,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,True,False,True,False,,,strategy_weight
1494,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,True,False,False,True,,,strategy_weight
1495,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,True,False,False,False,,,strategy_weight
1496,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,True,True,True,,,strategy_weight
1497,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,True,True,False,,,strategy_weight
1498,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,True,False,True,,,strategy_weight
1499,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,True,False,False,,,strategy_weight
1500,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,False,True,True,,,strategy_weight
1501,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,False,True,False,,,strategy_weight
1502,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,False,False,True,,,strategy_weight
1503,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,True,,,,,False,False,False,False,False,,,strategy_weight
1504,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,True,True,True,,,strategy_weight
1505,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,True,True,False,,,strategy_weight
1506,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,True,False,True,,,strategy_weight
1507,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,True,False,False,,,strategy_weight
1508,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,False,True,True,,,strategy_weight
1509,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,False,True,False,,,strategy_weight
1510,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,False,False,True,,,strategy_weight
1511,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,True,False,False,False,,,strategy_weight
1512,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,True,True,True,,,strategy_weight
1513,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,True,True,False,,,strategy_weight
1514,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,True,False,True,,,strategy_weight
1515,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,True,False,False,,,strategy_weight
1516,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,False,True,True,,,strategy_weight
1517,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,False,True,False,,,strategy_weight
1518,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,False,False,True,,,strategy_weight
1519,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,True,False,False,False,False,,,strategy_weight
1520,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,True,True,True,,,strategy_weight
1521,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,True,True,False,,,strategy_weight
1522,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,True,False,True,,,strategy_weight
1523,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,True,False,False,,,strategy_weight
1524,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,False,True,True,,,strategy_weight
1525,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,False,True,False,,,strategy_weight
1526,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,False,False,True,,,strategy_weight
1527,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,True,False,False,False,,,strategy_weight
1528,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,True,True,True,,,strategy_weight
1529,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,True,True,False,,,strategy_weight
1530,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,True,False,True,,,strategy_weight
1531,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,True,False,False,,,strategy_weight
1532,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,False,True,True,,,strategy_weight
1533,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,False,True,False,,,strategy_weight
1534,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,False,False,True,,,strategy_weight
1535,hierarchical_learner,confidence_bound,True,False,baseline_reinforce,False,,,,,False,False,False,False,False,,,strategy_weight
1536,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,True,True,True,,,strategy_weight
1537,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,True,True,False,,,strategy_weight
1538,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,True,False,True,,,strategy_weight
1539,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,True,False,False,,,strategy_weight
1540,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,False,True,True,,,strategy_weight
1541,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,False,True,False,,,strategy_weight
1542,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,False,False,True,,,strategy_weight
1543,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,True,False,False,False,,,strategy_weight
1544,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,True,True,True,,,strategy_weight
1545,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,True,True,False,,,strategy_weight
1546,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,True,False,True,,,strategy_weight
1547,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,True,False,False,,,strategy_weight
1548,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,False,True,True,,,strategy_weight
1549,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,False,True,False,,,strategy_weight
1550,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,False,False,True,,,strategy_weight
1551,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,True,False,False,False,False,,,strategy_weight
1552,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,True,True,True,,,strategy_weight
1553,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,True,True,False,,,strategy_weight
1554,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,True,False,True,,,strategy_weight
1555,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,True,False,False,,,strategy_weight
1556,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,False,True,True,,,strategy_weight
1557,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,False,True,False,,,strategy_weight
1558,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,False,False,True,,,strategy_weight
1559,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,True,False,False,False,,,strategy_weight
1560,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,True,True,True,,,strategy_weight
1561,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,True,True,False,,,strategy_weight
1562,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,True,False,True,,,strategy_weight
1563,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,True,False,False,,,strategy_weight
1564,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,False,True,True,,,strategy_weight
1565,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,False,True,False,,,strategy_weight
1566,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,False,False,True,,,strategy_weight
1567,hierarchical_learner,confidence_bound,False,False,lvoc,True,,,,,False,False,False,False,False,,,strategy_weight
1568,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,True,True,True,,,strategy_weight
1569,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,True,True,False,,,strategy_weight
1570,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,True,False,True,,,strategy_weight
1571,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,True,False,False,,,strategy_weight
1572,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,False,True,True,,,strategy_weight
1573,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,False,True,False,,,strategy_weight
1574,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,False,False,True,,,strategy_weight
1575,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,True,False,False,False,,,strategy_weight
1576,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,True,True,True,,,strategy_weight
1577,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,True,True,False,,,strategy_weight
1578,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,True,False,True,,,strategy_weight
1579,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,True,False,False,,,strategy_weight
1580,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,False,True,True,,,strategy_weight
1581,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,False,True,False,,,strategy_weight
1582,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,False,False,True,,,strategy_weight
1583,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,True,False,False,False,False,,,strategy_weight
1584,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,True,True,True,,,strategy_weight
1585,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,True,True,False,,,strategy_weight
1586,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,True,False,True,,,strategy_weight
1587,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,True,False,False,,,strategy_weight
1588,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,False,True,True,,,strategy_weight
1589,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,False,True,False,,,strategy_weight
1590,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,False,False,True,,,strategy_weight
1591,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,True,False,False,False,,,strategy_weight
1592,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,True,True,True,,,strategy_weight
1593,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,True,True,False,,,strategy_weight
1594,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,True,False,True,,,strategy_weight
1595,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,True,False,False,,,strategy_weight
1596,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,False,True,True,,,strategy_weight
1597,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,False,True,False,,,strategy_weight
1598,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,False,False,True,,,strategy_weight
1599,hierarchical_learner,confidence_bound,False,False,lvoc,False,,,,,False,False,False,False,False,,,strategy_weight
1600,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,True,True,True,,,strategy_weight
1601,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,True,True,False,,,strategy_weight
1602,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,True,False,True,,,strategy_weight
1603,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,True,False,False,,,strategy_weight
1604,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,False,True,True,,,strategy_weight
1605,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,False,True,False,,,strategy_weight
1606,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,False,False,True,,,strategy_weight
1607,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,True,False,False,False,,,strategy_weight
1608,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,True,True,True,,,strategy_weight
1609,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,True,True,False,,,strategy_weight
1610,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,True,False,True,,,strategy_weight
1611,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,True,False,False,,,strategy_weight
1612,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,False,True,True,,,strategy_weight
1613,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,False,True,False,,,strategy_weight
1614,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,False,False,True,,,strategy_weight
1615,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,True,False,False,False,False,,,strategy_weight
1616,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,True,True,True,,,strategy_weight
1617,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,True,True,False,,,strategy_weight
1618,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,True,False,True,,,strategy_weight
1619,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,True,False,False,,,strategy_weight
1620,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,False,True,True,,,strategy_weight
1621,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,False,True,False,,,strategy_weight
1622,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,False,False,True,,,strategy_weight
1623,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,True,False,False,False,,,strategy_weight
1624,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,True,True,True,,,strategy_weight
1625,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,True,True,False,,,strategy_weight
1626,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,True,False,True,,,strategy_weight
1627,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,True,False,False,,,strategy_weight
1628,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,False,True,True,,,strategy_weight
1629,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,False,True,False,,,strategy_weight
1630,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,False,False,True,,,strategy_weight
1631,hierarchical_learner,confidence_bound,False,False,reinforce,True,,,,,False,False,False,False,False,,,strategy_weight
1632,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,True,True,True,,,strategy_weight
1633,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,True,True,False,,,strategy_weight
1634,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,True,False,True,,,strategy_weight
1635,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,True,False,False,,,strategy_weight
1636,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,False,True,True,,,strategy_weight
1637,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,False,True,False,,,strategy_weight
1638,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,False,False,True,,,strategy_weight
1639,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,True,False,False,False,,,strategy_weight
1640,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,True,True,True,,,strategy_weight
1641,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,True,True,False,,,strategy_weight
1642,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,True,False,True,,,strategy_weight
1643,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,True,False,False,,,strategy_weight
1644,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,False,True,True,,,strategy_weight
1645,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,False,True,False,,,strategy_weight
1646,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,False,False,True,,,strategy_weight
1647,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,True,False,False,False,False,,,strategy_weight
1648,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,True,True,True,,,strategy_weight
1649,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,True,True,False,,,strategy_weight
1650,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,True,False,True,,,strategy_weight
1651,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,True,False,False,,,strategy_weight
1652,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,False,True,True,,,strategy_weight
1653,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,False,True,False,,,strategy_weight
1654,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,False,False,True,,,strategy_weight
1655,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,True,False,False,False,,,strategy_weight
1656,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,True,True,True,,,strategy_weight
1657,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,True,True,False,,,strategy_weight
1658,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,True,False,True,,,strategy_weight
1659,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,True,False,False,,,strategy_weight
1660,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,False,True,True,,,strategy_weight
1661,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,False,True,False,,,strategy_weight
1662,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,False,False,True,,,strategy_weight
1663,hierarchical_learner,confidence_bound,False,False,reinforce,False,,,,,False,False,False,False,False,,,strategy_weight
1664,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,True,True,True,,,strategy_weight
1665,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,True,True,False,,,strategy_weight
1666,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,True,False,True,,,strategy_weight
1667,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,True,False,False,,,strategy_weight
1668,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,False,True,True,,,strategy_weight
1669,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,False,True,False,,,strategy_weight
1670,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,False,False,True,,,strategy_weight
1671,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,True,False,False,False,,,strategy_weight
1672,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,True,True,True,,,strategy_weight
1673,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,True,True,False,,,strategy_weight
1674,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,True,False,True,,,strategy_weight
1675,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,True,False,False,,,strategy_weight
1676,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,False,True,True,,,strategy_weight
1677,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,False,True,False,,,strategy_weight
1678,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,False,False,True,,,strategy_weight
1679,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,True,False,False,False,False,,,strategy_weight
1680,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,True,True,True,,,strategy_weight
1681,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,True,True,False,,,strategy_weight
1682,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,True,False,True,,,strategy_weight
1683,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,True,False,False,,,strategy_weight
1684,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,False,True,True,,,strategy_weight
1685,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,False,True,False,,,strategy_weight
1686,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,False,False,True,,,strategy_weight
1687,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,True,False,False,False,,,strategy_weight
1688,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,True,True,True,,,strategy_weight
1689,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,True,True,False,,,strategy_weight
1690,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,True,False,True,,,strategy_weight
1691,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,True,False,False,,,strategy_weight
1692,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,False,True,True,,,strategy_weight
1693,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,False,True,False,,,strategy_weight
1694,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,False,False,True,,,strategy_weight
1695,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,True,,,,,False,False,False,False,False,,,strategy_weight
1696,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,True,True,True,,,strategy_weight
1697,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,True,True,False,,,strategy_weight
1698,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,True,False,True,,,strategy_weight
1699,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,True,False,False,,,strategy_weight
1700,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,False,True,True,,,strategy_weight
1701,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,False,True,False,,,strategy_weight
1702,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,False,False,True,,,strategy_weight
1703,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,True,False,False,False,,,strategy_weight
1704,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,True,True,True,,,strategy_weight
1705,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,True,True,False,,,strategy_weight
1706,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,True,False,True,,,strategy_weight
1707,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,True,False,False,,,strategy_weight
1708,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,False,True,True,,,strategy_weight
1709,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,False,True,False,,,strategy_weight
1710,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,False,False,True,,,strategy_weight
1711,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,True,False,False,False,False,,,strategy_weight
1712,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,True,True,True,,,strategy_weight
1713,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,True,True,False,,,strategy_weight
1714,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,True,False,True,,,strategy_weight
1715,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,True,False,False,,,strategy_weight
1716,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,False,True,True,,,strategy_weight
1717,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,False,True,False,,,strategy_weight
1718,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,False,False,True,,,strategy_weight
1719,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,True,False,False,False,,,strategy_weight
1720,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,True,True,True,,,strategy_weight
1721,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,True,True,False,,,strategy_weight
1722,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,True,False,True,,,strategy_weight
1723,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,True,False,False,,,strategy_weight
1724,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,False,True,True,,,strategy_weight
1725,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,False,True,False,,,strategy_weight
1726,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,False,False,True,,,strategy_weight
1727,hierarchical_learner,confidence_bound,False,False,baseline_reinforce,False,,,,,False,False,False,False,False,,,strategy_weight
1728,lvoc,,True,True,,True,,,,,True,True,True,True,True,,,strategy_weight
1729,lvoc,,True,True,,True,,,,,True,True,True,True,False,,,strategy_weight
1730,lvoc,,True,True,,True,,,,,True,True,True,False,True,,,strategy_weight
1731,lvoc,,True,True,,True,,,,,True,True,True,False,False,,,strategy_weight
1732,lvoc,,True,True,,True,,,,,True,True,False,True,True,,,strategy_weight
1733,lvoc,,True,True,,True,,,,,True,True,False,True,False,,,strategy_weight
1734,lvoc,,True,True,,True,,,,,True,True,False,False,True,,,strategy_weight
1735,lvoc,,True,True,,True,,,,,True,True,False,False,False,,,strategy_weight
1736,lvoc,,True,True,,True,,,,,True,False,True,True,True,,,strategy_weight
1737,lvoc,,True,True,,True,,,,,True,False,True,True,False,,,strategy_weight
1738,lvoc,,True,True,,True,,,,,True,False,True,False,True,,,strategy_weight
1739,lvoc,,True,True,,True,,,,,True,False,True,False,False,,,strategy_weight
1740,lvoc,,True,True,,True,,,,,True,False,False,True,True,,,strategy_weight
1741,lvoc,,True,True,,True,,,,,True,False,False,True,False,,,strategy_weight
1742,lvoc,,True,True,,True,,,,,True,False,False,False,True,,,strategy_weight
1743,lvoc,,True,True,,True,,,,,True,False,False,False,False,,,strategy_weight
1744,lvoc,,True,True,,True,,,,,False,True,True,True,True,,,strategy_weight
1745,lvoc,,True,True,,True,,,,,False,True,True,True,False,,,strategy_weight
1746,lvoc,,True,True,,True,,,,,False,True,True,False,True,,,strategy_weight
1747,lvoc,,True,True,,True,,,,,False,True,True,False,False,,,strategy_weight
1748,lvoc,,True,True,,True,,,,,False,True,False,True,True,,,strategy_weight
1749,lvoc,,True,True,,True,,,,,False,True,False,True,False,,,strategy_weight
1750,lvoc,,True,True,,True,,,,,False,True,False,False,True,,,strategy_weight
1751,lvoc,,True,True,,True,,,,,False,True,False,False,False,,,strategy_weight
1752,lvoc,,True,True,,True,,,,,False,False,True,True,True,,,strategy_weight
