pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type,reward_withheld
60e88e2e4236b6f23a6d702d,25,"[12409, 13245, 14166]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '7', '8', '12', '3'], 'time': [4724, 5956, 6844, 7892, 10460]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '10', '5', '7', '6', '8', '12', '1', '2', '3', '0'], 'time': [4187, 4454, 5189, 5454, 5755, 6306, 6457, 7625, 8525, 8851, 10142, 11026]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '11', '10', '5', '7', '6', '8', '12', '1', '2', '3', '0'], 'time': [4170, 4204, 5138, 5289, 5490, 6272, 6375, 7223, 8125, 8592, 9008, 10859, 14914]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[8926, 328, 415]",0,0,54,"[None, None, None]","['', 2, 4, 48, -48, 2, 4, 24, -24, 2, -4, -24, -48]",3239302,16699,mouselab-mdp,False
60e88e2e4236b6f23a6d702d,26,"[5999, 6626, 7482]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '3'], 'time': [2704, 4151]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '10', '2', '3'], 'time': [2064, 2398, 3349, 3782, 3933]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '11', '10', '2', '3', '0'], 'time': [2047, 2247, 3098, 3466, 3816, 4516, 8469]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, 48]","[4453, 123, 361]",0,0,39,"[None, None, None]","['', -4, -8, 48, -48, 2, -4, 48, -24, 2, -8, -48, -48]",3250030,10606,mouselab-mdp,False
60e88e2e4236b6f23a6d702d,27,"[4740, 5372, 6302]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['3'], 'time': [2481]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '1', '4', '9'], 'time': [1998, 2215, 3050, 3398, 3714]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '3', '1', '4', '9', '9'], 'time': [1294, 1932, 2031, 2882, 3198, 3414, 3731, 12635]}, 'edge': {'target': [], 'time': []}}}","[-4, 4, 24]","[3181, 136, 432]",0,0,28,"[None, None, None]","['', -4, 4, 24, 24, -2, 8, 24, -48, 4, -8, -24, -48]",3264616,14466,mouselab-mdp,False
60e88e2e4236b6f23a6d702d,28,"[5058, 5889, 6799]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [3066]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '11', '9', '10'], 'time': [2138, 2389, 2522, 3473, 3956]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '11', '11', '9', '10', '11', '9'], 'time': [703, 2172, 2449, 3441, 3556, 9242, 10111, 10180]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 48]","[3477, 327, 400]",0,0,64,"[None, None, None]","['', 2, -8, -24, -48, -2, -4, 48, 48, 4, 8, 48, 48]",3277887,13115,mouselab-mdp,False
60e88e2e4236b6f23a6d702d,29,"[8634, 9211, 10196]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['8', '7', '11', '3'], 'time': [3737, 4672, 6008, 7104]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '6', '7', '11', '1', '3', '1', '0'], 'time': [3434, 4202, 4437, 5783, 6571, 6872, 7490, 7607]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '8', '6', '7', '11', '1', '3', '1', '0'], 'time': [2950, 4152, 4320, 4987, 6355, 6706, 7439, 7539, 11192]}, 'edge': {'target': [], 'time': []}}}","[-2, -8, 48]","[7198, 84, 484]",0,0,39,"[None, None, None]","['', -2, -8, 48, 24, -2, 8, -48, -24, -2, 4, -48, 48]",3290844,12822,mouselab-mdp,False
60e88e2e4236b6f23a6d702d,30,"[6925, 7488, 8646]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [5320]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '10'], 'time': [5036, 6106]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '11'], 'time': [2748, 3253, 5706]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 48]","[3197, 59, 652]",0,0,64,"[None, None, None]","['', 2, 4, 48, -48, 2, 8, -24, 48, 4, 8, 48, -48]",3304472,13491,mouselab-mdp,False
5ae0b456dc323f0001635e0b,1,"[12404, 13016, 13542]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5', '9', '6', '7'], 'time': [3321, 6777, 10358, 11687]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '6', '6', '0', '9', '10', '9', '7', '6', '7'], 'time': [1967, 2286, 3608, 3879, 4510, 6122, 6150, 6186, 6657, 7822, 9621, 10871]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '5', '0', '0', '5', '6', '6', '6', '5', '0', '9', '10', '9', '5', '7', '6', '7', '6', '8'], 'time': [769, 1121, 1503, 2017, 3512, 3615, 4198, 6045, 6108, 6136, 6170, 6427, 6955, 7698, 9552, 10829, 12136, 12968, 14899]}, 'edge': {'target': [], 'time': []}}}","[2, -4, 24]","[10749, 100, 15]",0,0,23,"[None, None, None]","['', 2, 8, -48, -24, 2, -4, -48, 24, 2, -4, -24, -24]",843420,16022,mouselab-mdp,False
5ae0b456dc323f0001635e0b,2,"[9019, 9607, 10229]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['3', '11', '8', '7', '12'], 'time': [2958, 4564, 6272, 7722, 8373]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '3', '2', '4', '11', '9', '8', '6', '7', '5', '0', '12'], 'time': [1533, 1756, 2161, 3269, 3339, 4377, 5311, 5998, 7166, 7318, 7977, 8019, 8127]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '3', '2', '4', '11', '9', '8', '6', '7', '5', '0', '12'], 'time': [1060, 1679, 1845, 3242, 3312, 3971, 4984, 5353, 7116, 7242, 7929, 8006, 8033, 11239]}, 'edge': {'target': [], 'time': []}}}","[-4, 4, 24]","[7829, 71, 117]",0,0,24,"[None, None, None]","['', -2, -4, -24, 24, -2, 4, -24, -24, -4, 4, 24, -24]",855736,12243,mouselab-mdp,False
5ae0b456dc323f0001635e0b,3,"[5975, 6950, 7481]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['4', '7'], 'time': [3227, 5034]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '7', '7', '6'], 'time': [1699, 1810, 2243, 3795, 4670, 5427]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '4', '7', '7', '6'], 'time': [1540, 1747, 2087, 3642, 4080, 5392, 5840]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 24]","[4990, 466, 14]",0,0,35,"[None, None, None]","['', -4, -4, 24, -24, 4, 4, 24, 48, 4, -4, 48, -48]",867341,11527,mouselab-mdp,False
5ae0b456dc323f0001635e0b,4,"[3270, 3832, 4420]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['12'], 'time': [2101]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '12'], 'time': [1358, 1607, 1878]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '12', '12'], 'time': [1281, 1496, 1650, 2650]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[2261, 53, 72]",0,0,52,"[None, None, None]","['', 4, -8, 48, 48, 2, 4, 48, -48, 4, -4, -48, 48]",877960,10549,mouselab-mdp,False
5ae0b456dc323f0001635e0b,5,"[3989, 4651, 5177]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['3', '12'], 'time': [2120, 3261]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '3', '2', '4', '11', '10', '12'], 'time': [1221, 1333, 1929, 2485, 2541, 2908, 2930, 3137]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '3', '2', '4', '11', '10', '12', '9', '9'], 'time': [692, 1262, 1825, 2457, 2520, 2853, 2915, 3005, 3777, 9491, 10203]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[3076, 151, 9]",0,0,47,"[None, None, None]","['', 4, 4, -24, -48, -4, 4, -48, 24, 4, -8, -48, 48]",889780,11752,mouselab-mdp,False
5ae0b456dc323f0001635e0b,6,"[7014, 7978, 8528]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['8', '7', '11', '12', '4', '3'], 'time': [1583, 2548, 3283, 4384, 4987, 5763]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '8', '5', '7', '1', '11', '10', '12', '12', '10', '4', '2', '3', '2', '2'], 'time': [1222, 1382, 1952, 2459, 2896, 3083, 3583, 3918, 4305, 4652, 4757, 5243, 5667, 6479, 6771]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '8', '5', '7', '1', '11', '10', '12', '12', '10', '4', '2', '3', '2', '2', '1', '0'], 'time': [569, 1278, 1834, 2201, 2799, 2924, 3521, 3733, 4176, 4632, 4666, 5215, 5403, 5986, 6522, 9715, 9805, 9847]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, 24]","[6091, 452, 40]",0,0,11,"[None, None, None]","['', -4, -8, -48, 24, -4, -4, -24, -48, 2, -8, -24, -48]",900507,10648,mouselab-mdp,False
5ae0b456dc323f0001635e0b,7,"[5929, 6546, 7139]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [1638, 2223, 2719, 3919, 4629]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '7', '6', '8'], 'time': [1453, 2029, 2501, 3405, 4306, 4432]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '7', '6', '8', '5'], 'time': [1377, 1919, 2412, 3294, 4169, 4384, 5009, 8134]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 24]","[4802, 102, 86]",0,0,36,"[None, None, None]","['', -2, -4, -48, -48, 4, 8, 24, -48, 4, -8, 24, 24]",911628,11048,mouselab-mdp,False
5ae0b456dc323f0001635e0b,8,"[7720, 8301, 8992]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11', '7', '8', '5', '10', '9'], 'time': [2546, 4764, 5233, 6234, 7012, 7363]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '11', '9', '7', '6', '8', '5', '0', '9', '10', '9'], 'time': [2008, 2397, 3616, 4236, 5064, 5091, 5738, 6410, 6521, 6931, 7278]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '11', '9', '7', '6', '8', '5', '0', '9', '10'], 'time': [577, 1743, 2021, 2792, 3841, 4993, 5070, 5591, 6376, 6473, 6584, 7181]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[6326, 73, 182]",0,0,57,"[None, None, None]","['', 2, 8, 48, 24, -4, 4, -48, 24, 2, 8, 48, 48]",922799,11094,mouselab-mdp,False
5ae0b456dc323f0001635e0b,9,"[5976, 6615, 7249]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['11', '12', '10'], 'time': [1859, 3054, 4600]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '10', '12', '9', '10', '9'], 'time': [1717, 2300, 2820, 4297, 4495, 5140]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '9', '0', '11', '10', '12', '9', '10', '9'], 'time': [100, 410, 1295, 2258, 2793, 3783, 4404, 5057, 8050]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, 48]","[4825, 126, 121]",0,0,56,"[None, None, None]","['', -2, -4, -24, -24, 4, 8, 24, 24, -2, 8, 48, 48]",932741,9869,mouselab-mdp,False
5ae0b456dc323f0001635e0b,10,"[4423, 5003, 5525]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['4', '8', '12'], 'time': [1698, 2729, 3893]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '4', '2', '7', '6', '8', '7', '10', '12'], 'time': [1360, 1631, 2040, 2338, 2409, 2471, 3220, 3562, 3700]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '2', '4', '2', '7', '6', '8', '7', '10', '12'], 'time': [1179, 1506, 2005, 2110, 2395, 2443, 2915, 3338, 3645, 4534]}, 'edge': {'target': [], 'time': []}}}","[-4, 8, 48]","[3430, 68, 11]",0,0,54,"[None, None, None]","['', 2, -4, 24, 24, 2, 4, 24, 24, -4, 8, 24, 48]",942649,9831,mouselab-mdp,False
5ae0b456dc323f0001635e0b,11,"[6025, 6711, 7364]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['11', '3', '4', '7', '8'], 'time': [2425, 3289, 3887, 4504, 5136]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '12', '9', '11', '2', '3', '2', '4', '1', '7', '6', '8'], 'time': [1267, 1392, 1502, 2058, 2315, 2905, 3197, 3586, 3724, 4156, 4378, 4746, 4815]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '0', '9', '10', '12', '9', '11', '2', '3', '2', '4', '1', '7', '6', '8'], 'time': [328, 405, 1238, 1322, 1440, 2023, 2079, 2662, 3143, 3547, 3627, 4127, 4169, 4711, 4787, 5459]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 48]","[4962, 164, 137]",0,0,60,"[None, None, None]","['', 2, 4, -24, -24, 4, 8, -48, 48, 2, 4, -24, -48]",953668,10950,mouselab-mdp,False
5ae0b456dc323f0001635e0b,12,"[3848, 4890, 5532]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['7', '12', '11'], 'time': [1793, 2604, 3223]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '7', '9', '12', '10', '11'], 'time': [1505, 1672, 2241, 2505, 2963, 3081]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '7', '9', '12', '10', '11'], 'time': [1463, 1533, 2019, 2373, 2935, 3012, 3574]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[2560, 536, 135]",0,0,50,"[None, None, None]","['', 2, -8, 48, -24, 2, -4, 24, 48, 4, -4, 48, -24]",964712,10976,mouselab-mdp,False
5ae0b456dc323f0001635e0b,13,"[4753, 5489, 6055]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '8', '7', '3'], 'time': [2096, 2802, 3349, 3921]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '0', '8', '6', '7', '3', '2', '4'], 'time': [2001, 2487, 2648, 3114, 3217, 3717, 4147, 4203]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '0', '8', '6', '7', '3', '2', '4'], 'time': [2369, 2523, 3084, 3168, 3640, 4112, 4182, 7126]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[3483, 221, 46]",0,0,49,"[None, None, None]","['', 4, -4, 48, 24, 2, 4, 24, -24, 2, 4, 24, 48]",974807,10020,mouselab-mdp,False
5ae0b456dc323f0001635e0b,14,"[12267, 12813, 13440]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['12', '7', '11', '8', '3', '4', '10', '6', '9', '5'], 'time': [2051, 2873, 3455, 4145, 4978, 5425, 8185, 9026, 10631, 11260]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '10', '12', '0', '5', '7', '1', '11', '0', '8', '5', '2', '3', '2', '4', '0', '5', '5', '0', '9', '10', '9', '0', '5', '6', '5', '9', '0', '5'], 'time': [1172, 1561, 1720, 1804, 2415, 2457, 2790, 3172, 3248, 3783, 3867, 4616, 4686, 4887, 5117, 5291, 6818, 7235, 7561, 7610, 7659, 8036, 8422, 8457, 8493, 8757, 9346, 10080, 11033, 11158]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '9', '10', '12', '0', '5', '7', '1', '11', '0', '8', '5', '2', '3', '2', '4', '0', '5', '5', '0', '9', '10', '9', '0', '5', '6', '5', '9', '0', '5', '0'], 'time': [435, 1075, 1427, 1686, 1762, 2271, 2429, 2491, 3033, 3193, 3700, 3804, 4456, 4623, 4846, 5097, 5166, 6101, 6860, 7312, 7596, 7637, 7804, 8401, 8443, 8477, 8561, 9275, 9908, 11013, 11096, 11583, 15116]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, 24]","[11467, 39, 108]",0,0,7,"[None, None, None]","['', 2, -4, -24, -24, -2, -8, -48, 24, -4, -8, 24, 24]",990773,15886,mouselab-mdp,False
5ae0b456dc323f0001635e0b,15,"[3157, 3678, 4491]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [2093]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11'], 'time': [1897]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '11', '9', '0'], 'time': [753, 2309, 7295, 7483]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 48]","[1962, 11, 305]",0,0,46,"[None, None, None]","['', -2, 4, -24, 48, 4, -8, 48, -48, 2, -8, 48, 24]",1001177,10329,mouselab-mdp,False
5ae0b456dc323f0001635e0b,16,"[2833, 3393, 4426]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [2285]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11'], 'time': [1736, 1771, 2021]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '10', '11', '9'], 'time': [1194, 1751, 1959, 2521, 5327]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[1469, 48, 523]",0,0,62,"[None, None, None]","['', -2, 4, 24, 48, 2, 4, -48, -48, 2, 8, 48, -48]",1010107,8861,mouselab-mdp,False
5ae0b456dc323f0001635e0b,17,"[2499, 3331, 3961]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['3', '4'], 'time': [1469, 2068]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '2', '4'], 'time': [1366, 1763, 1818]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '2', '4', '0'], 'time': [734, 1742, 1790, 9880, 9943]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, 48]","[1669, 313, 113]",0,0,39,"[None, None, None]","['', -4, -8, -48, 48, -2, 8, 48, 48, -2, -4, -48, -48]",1020657,10479,mouselab-mdp,False
5ae0b456dc323f0001635e0b,18,"[2667, 3258, 3934]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['8'], 'time': [1241]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '8', '5'], 'time': [951, 1006, 1090, 1961]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '8', '5'], 'time': [658, 964, 1014, 1451, 7358]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[1863, 68, 170]",0,0,62,"[None, None, None]","['', 2, 4, -48, -24, 2, 8, 24, 48, -2, 4, 48, -48]",1030724,9998,mouselab-mdp,False
5ae0b456dc323f0001635e0b,19,"[3055, 3619, 4796]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['11', '12'], 'time': [1546, 2244]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '10', '12', '9', '9'], 'time': [1170, 1392, 1988, 2092, 2482, 2697]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '11', '10', '12', '9', '9', '10'], 'time': [1148, 1197, 1948, 2044, 2419, 2537, 2746, 10656]}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 48]","[2079, 57, 670]",0,0,43,"[None, None, None]","['', 4, -8, -24, 48, -4, 8, -24, -48, -4, -4, 24, 48]",1042049,11250,mouselab-mdp,False
5ae0b456dc323f0001635e0b,20,"[7956, 8645, 9318]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['4', '3', '12', '11', '7', '8'], 'time': [1209, 1847, 2710, 3157, 3929, 4545]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '4', '2', '3', '5', '9', '10', '12', '10', '11', '1', '7', '6', '8', '8', '0', '1'], 'time': [925, 1126, 1585, 1760, 2203, 2327, 2570, 2612, 3015, 3056, 3466, 3661, 4133, 4182, 4392, 6133, 6244]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '4', '2', '3', '5', '9', '10', '12', '10', '11', '1', '7', '6', '8', '8', '0'], 'time': [244, 952, 1535, 1667, 2029, 2231, 2522, 2578, 2987, 3043, 3397, 3473, 4098, 4160, 4188, 4932, 6161]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, 24]","[7311, 176, 172]",0,0,11,"[None, None, None]","['', -4, -8, -24, 24, 4, 4, -48, -48, -4, -4, 24, -48]",1052305,10185,mouselab-mdp,False
5ae0b456dc323f0001635e0b,21,"[4857, 5386, 5912]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['11', '12', '7'], 'time': [2281, 2953, 3765]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '10', '12', '0', '7', '6', '8', '6'], 'time': [2198, 2517, 2600, 3232, 3690, 4107, 4232, 4847]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '11', '10', '12', '0', '7', '6', '8', '6', '6', '7'], 'time': [1405, 2481, 2559, 3135, 3239, 4073, 4148, 4509, 4959, 6629, 7454]}, 'edge': {'target': [], 'time': []}}}","[-4, 8, 48]","[3242, 10, 15]",0,0,54,"[None, None, None]","['', 2, 8, -48, 24, -4, 8, 48, -24, 2, 8, 24, 24]",1062780,10405,mouselab-mdp,False
5ae0b456dc323f0001635e0b,22,"[2489, 3153, 3672]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['4'], 'time': [1435]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '1', '2'], 'time': [963, 1831, 2122]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '0', '4', '1', '2', '2', '2', '2', '1', '0'], 'time': [282, 838, 1657, 2065, 2310, 2970, 3630, 4414, 4547, 4998]}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 48]","[1811, 159, 11]",0,0,44,"[None, None, None]","['', -4, -4, -24, 48, -4, -8, -24, 48, 2, 4, 48, 48]",1073157,10290,mouselab-mdp,False
5ae0b456dc323f0001635e0b,23,"[5530, 6110, 6797]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['12', '11', '7', '8', '3', '2'], 'time': [1270, 1815, 2536, 2993, 3641, 4467]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '12', '9', '11', '1', '7', '7', '6', '8', '5', '3', '2', '4', '4', '2'], 'time': [978, 1012, 1159, 1589, 1665, 2088, 2179, 2406, 2707, 2770, 3269, 3589, 3818, 3860, 4123, 4214]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '12', '9', '11', '1', '7', '7', '6', '8', '5', '3', '2', '4', '4', '2', '3', '1', '9'], 'time': [757, 993, 1034, 1541, 1616, 2013, 2117, 2301, 2686, 2742, 3242, 3297, 3791, 3839, 3895, 4179, 4957, 7651, 7741, 7950]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[4700, 65, 174]",0,0,53,"[None, None, None]","['', 2, 4, 48, -48, 2, 4, 24, -24, 2, -4, -24, -48]",1083630,10396,mouselab-mdp,False
5ae0b456dc323f0001635e0b,24,"[4888, 5548, 6237]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['3', '12', '7', '8'], 'time': [1430, 2140, 2781, 3484]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '9', '12', '0', '5', '7', '6', '8', '0', '9', '5', '6'], 'time': [1085, 1293, 1840, 2015, 2445, 2480, 2681, 3049, 3372, 3689, 3724, 4044, 4278]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '3', '9', '12', '0', '5', '7', '6', '8', '0', '9', '5', '6', '6', '6'], 'time': [486, 1147, 1661, 1870, 2348, 2466, 2488, 2993, 3216, 3618, 3702, 3732, 4167, 4605, 5436, 7396]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[4129, 156, 181]",0,0,59,"[None, None, None]","['', -4, -8, -24, 24, 2, 8, 24, 48, 2, 4, 24, -48]",1092963,9260,mouselab-mdp,False
5ae0b456dc323f0001635e0b,25,"[5787, 6441, 7075]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '3', '12', '8', '7', '4'], 'time': [1331, 1979, 2678, 3304, 3851, 4374]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '1', '2', '3', '1', '9', '12', '8', '6', '7', '4'], 'time': [1139, 1660, 1770, 1886, 2215, 2333, 2479, 3202, 3549, 3605, 4056]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '11', '1', '2', '3', '1', '9', '12', '8', '6', '7', '4'], 'time': [680, 1494, 1667, 1786, 2159, 2264, 2368, 2826, 3515, 3583, 3972, 4605]}, 'edge': {'target': [], 'time': []}}}","[-4, -4, 24]","[5011, 148, 123]",0,0,15,"[None, None, None]","['', -4, -4, 24, -48, 2, 4, -24, -48, -2, -8, -24, 24]",1103289,10252,mouselab-mdp,False
