A37RHUAH74N5ZJ:3KIBXJ1WD613UET5GFUE5FF0QM2OKR,params,"{u'startTime': u'Tue Apr 30 2019 16:46:19 GMT-0500 (Central Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A37RHUAH74N5ZJ:3KIBXJ1WD613UET5GFUE5FF0QM2OKR,final_bonus,1.03
A37RHUAH74N5ZJ:3KIBXJ1WD613UET5GFUE5FF0QM2OKR,with_reward,False
A37V2BNHM204M7:3BF51CHDTWHRP70E89P62M3Q02J0HA,condition,0
A37V2BNHM204M7:3BF51CHDTWHRP70E89P62M3Q02J0HA,params,"{u'startTime': u'Tue Apr 30 2019 13:49:29 GMT-0800 (Alaskan Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A37V2BNHM204M7:3BF51CHDTWHRP70E89P62M3Q02J0HA,with_info,True
A37V2BNHM204M7:3BF51CHDTWHRP70E89P62M3Q02J0HA,final_bonus,1.01
A37V2BNHM204M7:3BF51CHDTWHRP70E89P62M3Q02J0HA,with_reward,False
A3U21PUMQ6NGT2:3ZQIG0FLQFNPFYWJ65ZVOI339BDWVG,condition,1
A3U21PUMQ6NGT2:3ZQIG0FLQFNPFYWJ65ZVOI339BDWVG,params,"{u'startTime': u'Mon Apr 29 2019 13:40:33 GMT-0400 (Eastern Daylight Time)', u'condition': 1, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': False}"
A3U21PUMQ6NGT2:3ZQIG0FLQFNPFYWJ65ZVOI339BDWVG,with_info,False
A3U21PUMQ6NGT2:3ZQIG0FLQFNPFYWJ65ZVOI339BDWVG,final_bonus,0.19
A3U21PUMQ6NGT2:3ZQIG0FLQFNPFYWJ65ZVOI339BDWVG,with_reward,False
A2VT0REE77ZI2I:33FOTY3KENS0FOAGI0F550PKSSVC17,condition,2
A2VT0REE77ZI2I:33FOTY3KENS0FOAGI0F550PKSSVC17,params,"{u'startTime': u'Mon Apr 29 2019 15:19:44 GMT-0700 (Pacific Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A2VT0REE77ZI2I:33FOTY3KENS0FOAGI0F550PKSSVC17,with_info,True
A2VT0REE77ZI2I:33FOTY3KENS0FOAGI0F550PKSSVC17,final_bonus,1.28
A2VT0REE77ZI2I:33FOTY3KENS0FOAGI0F550PKSSVC17,with_reward,True
AUFUUD4WG9CVO:3E47SOBEYR3BFU6EQ70BXZ669TBIC8,condition,2
